order_item_id,order_id,product_id,quantity,unit_price_mrp,unit_cost
113972,132609,159,2,175.4,104.07
113978,132610,15,2,245.12,137.66
113981,132611,76,1,365.14,222.7
113987,132612,58,2,260.69,200.17
113991,132613,178,3,46.82,33.27
113992,132614,102,4,81.42,63.07
113998,132615,57,4,373.29,280.73
114002,132616,169,3,345.08,250.5
114005,132617,115,4,358.98,254.08
114006,132618,13,3,193.31,144.27
114010,132619,151,4,39.64,27.07
114014,132620,90,1,375.96,219.7
114019,132621,8,2,89.09,53.08
114023,132622,41,4,347.98,245.61
114027,132623,145,3,128.89,89.93
114031,132624,141,3,358.2,227.28
114037,132625,51,3,31.94,22.65
114041,132626,133,4,353.4,259.82
114043,132627,144,2,196.93,135.03
114049,132628,173,3,171.43,120.68
114054,132629,83,3,54.31,41.21
114056,132630,7,1,336.33,202.84
114061,132631,26,1,388.44,288.92
114062,132632,1,2,162.33,127.86
114065,132633,28,1,247.2,192.93
114071,132634,177,1,270.3,159.68
114076,132635,139,4,323.35,230.38
114079,132636,108,4,290.63,177.08
114080,132637,26,4,388.44,288.92
114084,132638,119,3,126.69,70.45
114087,132639,86,4,277.47,153.76
114090,132640,2,3,298.16,208.61
114092,132641,9,2,135.61,92.38
114094,132642,172,1,85.82,56.51
114096,132643,170,1,200.19,115
114102,132644,129,1,375.74,272.04
114103,132645,171,4,206.81,138.23
114108,132646,18,1,386.94,291.02
114110,132647,89,1,282.56,182.73
114111,132648,157,3,29.63,23.43
114117,132649,40,3,156.22,90.45
114121,132650,53,3,364.88,223.42
114123,132651,76,1,365.14,222.7
114127,132652,20,2,280.01,184.82
114128,132653,180,2,377.29,261.79
114129,132654,36,2,313.45,187.97
114130,132655,3,3,79.29,46.7
114135,132656,112,1,55.6,35.69
114138,132657,38,2,288.61,211.34
114143,132658,46,3,65.45,47.67
114145,132659,151,2,39.64,27.07
114148,132660,95,1,221.27,135.08
114154,132661,116,2,322.03,217.58
114157,132662,86,2,277.47,153.76
114161,132663,148,3,68.28,46.47
114167,132664,56,4,130.11,76.8
114168,132665,137,1,349.49,272.01
114171,132666,55,4,106.94,60.88
114173,132667,80,3,110.3,80.75
114177,132668,157,2,29.63,23.43
114183,132669,169,3,345.08,250.5
114184,132670,121,3,377.37,297.55
114186,132671,65,4,22.64,15.34
114188,132672,132,2,73.23,49.77
114191,132673,103,3,250.44,138.32
114197,132674,153,2,295.91,234.94
114200,132675,21,2,66.37,44.72
114203,132676,56,1,130.11,76.8
114208,132677,153,1,295.91,234.94
114213,132678,164,2,230.65,162.13
114215,132679,75,1,39.56,24.51
114218,132680,38,4,288.61,211.34
114224,132681,92,2,371.38,285.72
114228,132682,16,3,250.87,148.67
114230,132683,19,2,135.75,77.98
114231,132684,119,1,126.69,70.45
114237,132685,27,1,377.01,291.7
114241,132686,132,1,73.23,49.77
114245,132687,156,2,186.81,106.41
114246,132688,69,1,217.14,157.59
114247,132689,11,1,252.5,147.68
114253,132690,176,1,211.19,161.38
114255,132691,84,3,141.9,84.66
114256,132692,13,4,193.31,144.27
114262,132693,95,1,221.27,135.08
114263,132694,67,4,65.55,41.59
114267,132695,27,3,377.01,291.7
114269,132696,122,3,367.65,236.23
114275,132697,178,4,46.82,33.27
114280,132698,114,1,389.74,252.66
114281,132699,22,2,33.07,25.71
114283,132700,157,4,29.63,23.43
114285,132701,20,4,280.01,184.82
114290,132702,82,1,260.74,178.33
114292,132703,41,2,347.98,245.61
114294,132704,112,2,55.6,35.69
114295,132705,74,3,251.63,170.02
114298,132706,154,1,216.19,136.36
114300,132707,23,1,118.34,84.69
114305,132708,155,2,322.17,199.01
114309,132709,44,4,297.25,210.87
114315,132710,10,3,184.14,114.68
114318,132711,74,2,251.63,170.02
114319,132712,113,3,120.78,73.8
114320,132713,139,3,323.35,230.38
114325,132714,95,3,221.27,135.08
114326,132715,5,2,248.42,180.61
114332,132716,77,4,75.06,50.47
114338,132717,154,3,216.19,136.36
114343,132718,129,3,375.74,272.04
114347,132719,40,2,156.22,90.45
114348,132720,162,1,270.88,167.94
114350,132721,82,4,260.74,178.33
114352,132722,76,1,365.14,222.7
114357,132723,150,1,256.7,146.66
114360,132724,6,2,27.82,22.05
114365,132725,116,2,322.03,217.58
114366,132726,51,3,31.94,22.65
114370,132727,78,2,394.55,240.88
114376,132728,70,3,158.18,125.43
114382,132729,22,4,33.07,25.71
114388,132730,48,4,312.97,210.77
114389,132731,99,2,295.86,229.08
114390,132732,173,3,171.43,120.68
114391,132733,54,2,175.95,130.01
114397,132734,91,2,149.61,86.53
114398,132735,150,4,256.7,146.66
114400,132736,131,1,253.7,202.33
114404,132737,122,1,367.65,236.23
114405,132738,48,3,312.97,210.77
114408,132739,144,4,196.93,135.03
114414,132740,140,1,286.75,214.76
114416,132741,28,2,247.2,192.93
114422,132742,57,1,373.29,280.73
114427,132743,24,4,138.45,94.15
114429,132744,62,2,140.84,81.34
114434,132745,178,3,46.82,33.27
114435,132746,105,2,21.92,12.94
114438,132747,168,4,37.48,21
114444,132748,56,1,130.11,76.8
114448,132749,135,1,156.61,97.63
114453,132750,97,4,362.16,256.51
114455,132751,125,2,386.18,294.75
114460,132752,28,4,247.2,192.93
114466,132753,75,1,39.56,24.51
114472,132754,24,2,138.45,94.15
114474,132755,131,4,253.7,202.33
114477,132756,114,4,389.74,252.66
114481,132757,31,4,167.7,103.61
114486,132758,61,4,326.83,252.97
114488,132759,170,4,200.19,115
114492,132760,18,4,386.94,291.02
114497,132761,112,1,55.6,35.69
114502,132762,167,2,25.47,14.75
114504,132763,32,2,334.92,214.08
114507,132764,96,3,55.38,42.88
114510,132765,15,4,245.12,137.66
114513,132766,78,3,394.55,240.88
114514,132767,65,3,22.64,15.34
114515,132768,180,2,377.29,261.79
114519,132769,2,2,298.16,208.61
114523,132770,107,1,267.75,162.27
114526,132771,53,1,364.88,223.42
114532,132772,115,2,358.98,254.08
114538,132773,93,3,118.02,84.38
114541,132774,171,4,206.81,138.23
114544,132775,74,4,251.63,170.02
114547,132776,16,1,250.87,148.67
114549,132777,91,4,149.61,86.53
114552,132778,90,3,375.96,219.7
114556,132779,67,4,65.55,41.59
114558,132780,132,1,73.23,49.77
114561,132781,2,2,298.16,208.61
114565,132782,124,3,182.71,144.64
114568,132783,134,1,284.87,206.71
114571,132784,61,3,326.83,252.97
114572,132785,10,4,184.14,114.68
114574,132786,21,4,66.37,44.72
114578,132787,151,1,39.64,27.07
114580,132788,11,3,252.5,147.68
114586,132789,115,4,358.98,254.08
114587,132790,115,2,358.98,254.08
114593,132791,143,2,239.75,134.02
114595,132792,21,4,66.37,44.72
114599,132793,151,3,39.64,27.07
114604,132794,173,2,171.43,120.68
114608,132795,140,1,286.75,214.76
114614,132796,47,4,309.1,213.38
114617,132797,53,4,364.88,223.42
114618,132798,153,4,295.91,234.94
114623,132799,154,4,216.19,136.36
114625,132800,45,3,357.14,238.59
114631,132801,129,3,375.74,272.04
114632,132802,42,2,145.74,82.47
114634,132803,144,3,196.93,135.03
114635,132804,1,3,162.33,127.86
114640,132805,111,4,269.89,186.78
114642,132806,125,1,386.18,294.75
114644,132807,127,1,343.43,216.1
114650,132808,125,3,386.18,294.75
114654,132809,100,1,357.09,266.02
114657,132810,97,1,362.16,256.51
114661,132811,85,4,35.49,24.76
114662,132812,79,4,275.41,203.91
114668,132813,166,3,155.27,114.82
114674,132814,93,3,118.02,84.38
114676,132815,19,4,135.75,77.98
114681,132816,86,1,277.47,153.76
114684,132817,40,2,156.22,90.45
114687,132818,139,1,323.35,230.38
114692,132819,4,1,42.07,32.25
114695,132820,48,4,312.97,210.77
114699,132821,73,4,128.24,71.71
114700,132822,145,3,128.89,89.93
114702,132823,23,2,118.34,84.69
114703,132824,31,4,167.7,103.61
114705,132825,145,1,128.89,89.93
114708,132826,6,1,27.82,22.05
114710,132827,21,4,66.37,44.72
114714,132828,11,2,252.5,147.68
114717,132829,63,4,106.62,70.03
114722,132830,173,1,171.43,120.68
114723,132831,38,4,288.61,211.34
114727,132832,31,1,167.7,103.61
114732,132833,70,1,158.18,125.43
114738,132834,164,3,230.65,162.13
114743,132835,94,4,330.54,227.68
114745,132836,151,4,39.64,27.07
114750,132837,39,4,313.08,177.99
114754,132838,28,4,247.2,192.93
114756,132839,106,2,228.52,165.21
114761,132840,171,2,206.81,138.23
114764,132841,68,1,378.31,238.64
114768,132842,96,4,55.38,42.88
114770,132843,128,1,84.41,58.18
114776,132844,45,3,357.14,238.59
114777,132845,75,3,39.56,24.51
114780,132846,110,1,266.86,203.43
114784,132847,16,1,250.87,148.67
114785,132848,49,1,218.64,143.62
114789,132849,49,1,218.64,143.62
114792,132850,8,1,89.09,53.08
114793,132851,95,3,221.27,135.08
114798,132852,127,4,343.43,216.1
114802,132853,58,1,260.69,200.17
114807,132854,91,2,149.61,86.53
114808,132855,117,3,239.22,161.03
114809,132856,13,1,193.31,144.27
114810,132857,79,3,275.41,203.91
114811,132858,165,3,179.45,109.81
114817,132859,138,2,214.31,144.74
114819,132860,86,1,277.47,153.76
114820,132861,169,3,345.08,250.5
114822,132862,52,3,139.46,94.43
114827,132863,56,4,130.11,76.8
114832,132864,120,1,265.28,157.65
114835,132865,4,3,42.07,32.25
114838,132866,126,1,131.89,85.24
114839,132867,80,4,110.3,80.75
114845,132868,125,3,386.18,294.75
114849,132869,102,3,81.42,63.07
114852,132870,102,2,81.42,63.07
114857,132871,146,2,31.59,17.67
114861,132872,1,2,162.33,127.86
114863,132873,42,3,145.74,82.47
114868,132874,99,3,295.86,229.08
114871,132875,92,3,371.38,285.72
114875,132876,89,3,282.56,182.73
114880,132877,28,4,247.2,192.93
114884,132878,152,3,225.44,159.92
114885,132879,105,2,21.92,12.94
114887,132880,89,2,282.56,182.73
114889,132881,47,3,309.1,213.38
114892,132882,98,4,148.83,94.85
114893,132883,9,3,135.61,92.38
114898,132884,67,1,65.55,41.59
114903,132885,110,3,266.86,203.43
114908,132886,118,2,94.19,68.82
114912,132887,174,1,261.34,146.7
114916,132888,30,3,37.19,23.48
114917,132889,21,3,66.37,44.72
114921,132890,32,4,334.92,214.08
114927,132891,99,1,295.86,229.08
114933,132892,50,1,29.66,17.11
114937,132893,124,3,182.71,144.64
114943,132894,87,1,214.6,130.18
114947,132895,2,2,298.16,208.61
114951,132896,4,3,42.07,32.25
114952,132897,57,1,373.29,280.73
114956,132898,151,2,39.64,27.07
114957,132899,48,3,312.97,210.77
114959,132900,85,4,35.49,24.76
114960,132901,74,2,251.63,170.02
114962,132902,88,4,265.17,157.4
114966,132903,166,1,155.27,114.82
114971,132904,7,3,336.33,202.84
114975,132905,7,1,336.33,202.84
114977,132906,8,1,89.09,53.08
114978,132907,126,3,131.89,85.24
114981,132908,103,2,250.44,138.32
114984,132909,163,1,382.85,281.19
114988,132910,168,3,37.48,21
114989,132911,160,4,79.45,48.67
114990,132912,2,2,298.16,208.61
114996,132913,82,1,260.74,178.33
115000,132914,172,1,85.82,56.51
115006,132915,131,1,253.7,202.33
115012,132916,35,2,48.33,38.51
115016,132917,107,4,267.75,162.27
115021,132918,79,2,275.41,203.91
115026,132919,106,4,228.52,165.21
115032,132920,44,2,297.25,210.87
115036,132921,136,2,327.56,246.5
115042,132922,176,3,211.19,161.38
115048,132923,143,3,239.75,134.02
115051,132924,23,2,118.34,84.69
115055,132925,71,1,385.73,236.43
115058,132926,143,1,239.75,134.02
115062,132927,8,1,89.09,53.08
115067,132928,114,1,389.74,252.66
115071,132929,28,1,247.2,192.93
115075,132930,102,3,81.42,63.07
115077,132931,144,2,196.93,135.03
115079,132932,171,2,206.81,138.23
115083,132933,16,2,250.87,148.67
115084,132934,64,2,330.85,253.16
115087,132935,75,3,39.56,24.51
115092,132936,153,4,295.91,234.94
115095,132937,1,4,162.33,127.86
115098,132938,8,1,89.09,53.08
115101,132939,165,2,179.45,109.81
115102,132940,99,1,295.86,229.08
115104,132941,96,3,55.38,42.88
115109,132942,175,1,162.35,114.69
115114,132943,41,2,347.98,245.61
115115,132944,143,1,239.75,134.02
115117,132945,126,1,131.89,85.24
115121,132946,91,3,149.61,86.53
115127,132947,21,3,66.37,44.72
115132,132948,149,2,312.6,188.8
115134,132949,111,3,269.89,186.78
115137,132950,174,4,261.34,146.7
115140,132951,77,2,75.06,50.47
115146,132952,54,1,175.95,130.01
115149,132953,141,1,358.2,227.28
115155,132954,26,4,388.44,288.92
115157,132955,138,2,214.31,144.74
115159,132956,28,4,247.2,192.93
115164,132957,174,3,261.34,146.7
115169,132958,83,2,54.31,41.21
115170,132959,136,4,327.56,246.5
115173,132960,4,2,42.07,32.25
115177,132961,2,1,298.16,208.61
115179,132962,94,1,330.54,227.68
115183,132963,122,1,367.65,236.23
115187,132964,148,1,68.28,46.47
115191,132965,6,1,27.82,22.05
115193,132966,179,1,30.07,20.94
115195,132967,38,1,288.61,211.34
115201,132968,152,2,225.44,159.92
115207,132969,62,1,140.84,81.34
115210,132970,81,2,159.76,113.12
115212,132971,58,2,260.69,200.17
115213,132972,26,4,388.44,288.92
115217,132973,84,2,141.9,84.66
115220,132974,99,2,295.86,229.08
115223,132975,8,2,89.09,53.08
115226,132976,138,3,214.31,144.74
115227,132977,39,2,313.08,177.99
115229,132978,129,4,375.74,272.04
115232,132979,178,4,46.82,33.27
115236,132980,24,1,138.45,94.15
115240,132981,154,1,216.19,136.36
115241,132982,118,3,94.19,68.82
115245,132983,145,2,128.89,89.93
115248,132984,165,3,179.45,109.81
115253,132985,171,2,206.81,138.23
115255,132986,12,1,131.01,84.05
115258,132987,160,3,79.45,48.67
115263,132988,90,1,375.96,219.7
115269,132989,42,4,145.74,82.47
115271,132990,164,4,230.65,162.13
115274,132991,50,1,29.66,17.11
115275,132992,34,2,73.55,55.2
115279,132993,174,1,261.34,146.7
115282,132994,45,3,357.14,238.59
115286,132995,107,1,267.75,162.27
115291,132996,159,2,175.4,104.07
115292,132997,16,1,250.87,148.67
115293,132998,74,4,251.63,170.02
115297,132999,113,3,120.78,73.8
115300,133000,91,3,149.61,86.53
115302,133001,20,2,280.01,184.82
115306,133002,87,3,214.6,130.18
115308,133003,22,1,33.07,25.71
115309,133004,100,3,357.09,266.02
115315,133005,125,3,386.18,294.75
115320,133006,117,3,239.22,161.03
115326,133007,174,1,261.34,146.7
115332,133008,176,2,211.19,161.38
115335,133009,180,2,377.29,261.79
115336,133010,48,2,312.97,210.77
115338,133011,94,2,330.54,227.68
115339,133012,117,3,239.22,161.03
115340,133013,164,2,230.65,162.13
115345,133014,36,2,313.45,187.97
115346,133015,180,1,377.29,261.79
115352,133016,110,3,266.86,203.43
115355,133017,106,1,228.52,165.21
115361,133018,20,4,280.01,184.82
115367,133019,117,1,239.22,161.03
115368,133020,44,4,297.25,210.87
115371,133021,44,1,297.25,210.87
115376,133022,14,3,95.88,65.06
115380,133023,41,1,347.98,245.61
115384,133024,60,1,359.17,245.97
115390,133025,131,2,253.7,202.33
115392,133026,66,2,178.62,108.16
115396,133027,130,2,236.62,135.89
115400,133028,15,1,245.12,137.66
115401,133029,142,4,162.72,93.32
115406,133030,154,3,216.19,136.36
115410,133031,175,1,162.35,114.69
115414,133032,59,1,325.4,194.15
115416,133033,65,4,22.64,15.34
115417,133034,166,3,155.27,114.82
115419,133035,164,1,230.65,162.13
115425,133036,59,1,325.4,194.15
115429,133037,9,2,135.61,92.38
115432,133038,103,3,250.44,138.32
115433,133039,90,2,375.96,219.7
115438,133040,60,4,359.17,245.97
115440,133041,155,4,322.17,199.01
115445,133042,120,1,265.28,157.65
115449,133043,39,1,313.08,177.99
115451,133044,78,2,394.55,240.88
115457,133045,179,1,30.07,20.94
115463,133046,38,3,288.61,211.34
115467,133047,142,3,162.72,93.32
115470,133048,43,1,138.17,87.23
115475,133049,125,4,386.18,294.75
115481,133050,5,3,248.42,180.61
115482,133051,34,2,73.55,55.2
115484,133052,51,3,31.94,22.65
115490,133053,106,4,228.52,165.21
115496,133054,120,3,265.28,157.65
115498,133055,161,3,228.71,166.65
115501,133056,158,1,337.67,244.47
115504,133057,21,1,66.37,44.72
115508,133058,96,2,55.38,42.88
115511,133059,141,4,358.2,227.28
115513,133060,27,4,377.01,291.7
115519,133061,106,2,228.52,165.21
115525,133062,30,3,37.19,23.48
115529,133063,53,4,364.88,223.42
115531,133064,24,4,138.45,94.15
115534,133065,58,3,260.69,200.17
115535,133066,115,2,358.98,254.08
115540,133067,108,3,290.63,177.08
115542,133068,104,4,58.56,41.92
115548,133069,77,3,75.06,50.47
115552,133070,118,4,94.19,68.82
115556,133071,12,2,131.01,84.05
115561,133072,90,4,375.96,219.7
115564,133073,122,3,367.65,236.23
115566,133074,93,4,118.02,84.38
115571,133075,152,3,225.44,159.92
115577,133076,66,4,178.62,108.16
115582,133077,37,4,22.1,16.66
115585,133078,55,4,106.94,60.88
115586,133079,50,1,29.66,17.11
115592,133080,10,1,184.14,114.68
115593,133081,148,4,68.28,46.47
115599,133082,12,2,131.01,84.05
115601,133083,2,1,298.16,208.61
115604,133084,165,1,179.45,109.81
115608,133085,65,1,22.64,15.34
115611,133086,125,3,386.18,294.75
115613,133087,54,2,175.95,130.01
115617,133088,113,2,120.78,73.8
115619,133089,111,1,269.89,186.78
115623,133090,11,4,252.5,147.68
115627,133091,23,4,118.34,84.69
115630,133092,83,2,54.31,41.21
115632,133093,66,1,178.62,108.16
115637,133094,32,1,334.92,214.08
115640,133095,75,4,39.56,24.51
115643,133096,97,3,362.16,256.51
115646,133097,12,4,131.01,84.05
115652,133098,142,3,162.72,93.32
115654,133099,23,1,118.34,84.69
115657,133100,56,1,130.11,76.8
115661,133101,123,1,25.87,20.23
115665,133102,156,3,186.81,106.41
115669,133103,158,4,337.67,244.47
115675,133104,52,4,139.46,94.43
115680,133105,144,1,196.93,135.03
115684,133106,160,4,79.45,48.67
115688,133107,79,4,275.41,203.91
115693,133108,23,4,118.34,84.69
115698,133109,54,4,175.95,130.01
115702,133110,41,4,347.98,245.61
115703,133111,166,4,155.27,114.82
115708,133112,41,2,347.98,245.61
115711,133113,98,1,148.83,94.85
115716,133114,137,4,349.49,272.01
115718,133115,126,3,131.89,85.24
115720,133116,91,4,149.61,86.53
115726,133117,43,4,138.17,87.23
115729,133118,81,3,159.76,113.12
115732,133119,69,2,217.14,157.59
115737,133120,115,4,358.98,254.08
115741,133121,35,3,48.33,38.51
115743,133122,156,1,186.81,106.41
115747,133123,177,2,270.3,159.68
115748,133124,68,4,378.31,238.64
115753,133125,143,4,239.75,134.02
115759,133126,78,3,394.55,240.88
115761,133127,105,3,21.92,12.94
115765,133128,158,2,337.67,244.47
115768,133129,49,1,218.64,143.62
115771,133130,72,1,208.95,130.64
115773,133131,77,2,75.06,50.47
115777,133132,144,2,196.93,135.03
115780,133133,32,3,334.92,214.08
115784,133134,49,1,218.64,143.62
115785,133135,66,4,178.62,108.16
115787,133136,128,1,84.41,58.18
115793,133137,121,3,377.37,297.55
115798,133138,129,1,375.74,272.04
115800,133139,68,4,378.31,238.64
115806,133140,37,1,22.1,16.66
115808,133141,132,2,73.23,49.77
115812,133142,111,3,269.89,186.78
115815,133143,10,2,184.14,114.68
115821,133144,175,1,162.35,114.69
115827,133145,66,2,178.62,108.16
115832,133146,114,3,389.74,252.66
115836,133147,132,3,73.23,49.77
115837,133148,146,4,31.59,17.67
115840,133149,86,2,277.47,153.76
115842,133150,20,1,280.01,184.82
115843,133151,76,1,365.14,222.7
115849,133152,172,1,85.82,56.51
115851,133153,101,2,263.97,150.74
115855,133154,159,1,175.4,104.07
115861,133155,43,3,138.17,87.23
115866,133156,19,1,135.75,77.98
115868,133157,153,2,295.91,234.94
115872,133158,11,1,252.5,147.68
115875,133159,110,4,266.86,203.43
115877,133160,27,4,377.01,291.7
115878,133161,148,1,68.28,46.47
115883,133162,91,3,149.61,86.53
115885,133163,88,1,265.17,157.4
115886,133164,125,3,386.18,294.75
115887,133165,11,2,252.5,147.68
115891,133166,118,3,94.19,68.82
115895,133167,135,1,156.61,97.63
115899,133168,178,3,46.82,33.27
115903,133169,166,1,155.27,114.82
115907,133170,50,3,29.66,17.11
115908,133171,106,4,228.52,165.21
115909,133172,148,1,68.28,46.47
115912,133173,55,2,106.94,60.88
115916,133174,48,2,312.97,210.77
115917,133175,126,1,131.89,85.24
115918,133176,117,4,239.22,161.03
115924,133177,134,2,284.87,206.71
115928,133178,91,1,149.61,86.53
115932,133179,153,2,295.91,234.94
115938,133180,113,4,120.78,73.8
115944,133181,48,1,312.97,210.77
115948,133182,60,1,359.17,245.97
115951,133183,62,4,140.84,81.34
115956,133184,149,1,312.6,188.8
115957,133185,151,1,39.64,27.07
115963,133186,103,4,250.44,138.32
115965,133187,152,1,225.44,159.92
115971,133188,89,2,282.56,182.73
115975,133189,6,4,27.82,22.05
115981,133190,140,3,286.75,214.76
115987,133191,82,1,260.74,178.33
115991,133192,139,4,323.35,230.38
115994,133193,66,4,178.62,108.16
116000,133194,177,2,270.3,159.68
116003,133195,162,4,270.88,167.94
116004,133196,47,1,309.1,213.38
116010,133197,57,4,373.29,280.73
116012,133198,166,2,155.27,114.82
116016,133199,79,2,275.41,203.91
116018,133200,61,4,326.83,252.97
116023,133201,124,4,182.71,144.64
116024,133202,98,1,148.83,94.85
116027,133203,99,2,295.86,229.08
116032,133204,71,3,385.73,236.43
116035,133205,154,1,216.19,136.36
116037,133206,71,3,385.73,236.43
116041,133207,166,2,155.27,114.82
116042,133208,66,2,178.62,108.16
116044,133209,98,1,148.83,94.85
116046,133210,153,3,295.91,234.94
116049,133211,120,1,265.28,157.65
116050,133212,29,4,53.63,32.12
116053,133213,30,2,37.19,23.48
116054,133214,92,3,371.38,285.72
116059,133215,157,1,29.63,23.43
116061,133216,62,2,140.84,81.34
116067,133217,80,1,110.3,80.75
116073,133218,133,2,353.4,259.82
116074,133219,7,3,336.33,202.84
116080,133220,40,1,156.22,90.45
116086,133221,8,3,89.09,53.08
116087,133222,128,3,84.41,58.18
116093,133223,64,1,330.85,253.16
116096,133224,46,3,65.45,47.67
116101,133225,164,2,230.65,162.13
116103,133226,46,3,65.45,47.67
116108,133227,76,4,365.14,222.7
116109,133228,31,3,167.7,103.61
116111,133229,100,3,357.09,266.02
116116,133230,169,2,345.08,250.5
116121,133231,77,1,75.06,50.47
116124,133232,47,4,309.1,213.38
116128,133233,48,4,312.97,210.77
116133,133234,89,4,282.56,182.73
116135,133235,18,3,386.94,291.02
116140,133236,135,1,156.61,97.63
116141,133237,172,1,85.82,56.51
116144,133238,93,1,118.02,84.38
116146,133239,11,3,252.5,147.68
116147,133240,70,3,158.18,125.43
116150,133241,168,4,37.48,21
116151,133242,7,3,336.33,202.84
116153,133243,147,4,332.59,212.87
116159,133244,178,1,46.82,33.27
116160,133245,6,4,27.82,22.05
116163,133246,151,4,39.64,27.07
116167,133247,34,1,73.55,55.2
116169,133248,55,4,106.94,60.88
116173,133249,48,2,312.97,210.77
116178,133250,59,4,325.4,194.15
116181,133251,52,3,139.46,94.43
116186,133252,81,1,159.76,113.12
116188,133253,122,3,367.65,236.23
116194,133254,32,4,334.92,214.08
116197,133255,39,1,313.08,177.99
116198,133256,92,3,371.38,285.72
116204,133257,136,2,327.56,246.5
116209,133258,172,1,85.82,56.51
116215,133259,2,4,298.16,208.61
116218,133260,138,4,214.31,144.74
116223,133261,44,2,297.25,210.87
116226,133262,84,1,141.9,84.66
116229,133263,51,1,31.94,22.65
116231,133264,154,2,216.19,136.36
116233,133265,3,2,79.29,46.7
116237,133266,55,3,106.94,60.88
116242,133267,34,4,73.55,55.2
116243,133268,117,3,239.22,161.03
116247,133269,56,2,130.11,76.8
116249,133270,101,3,263.97,150.74
116254,133271,1,1,162.33,127.86
116257,133272,171,3,206.81,138.23
116262,133273,149,3,312.6,188.8
116267,133274,106,4,228.52,165.21
116269,133275,55,3,106.94,60.88
116274,133276,151,1,39.64,27.07
116279,133277,136,2,327.56,246.5
116281,133278,125,3,386.18,294.75
116286,133279,121,4,377.37,297.55
116288,133280,145,3,128.89,89.93
116292,133281,176,2,211.19,161.38
116298,133282,49,1,218.64,143.62
116302,133283,145,1,128.89,89.93
116304,133284,106,2,228.52,165.21
116310,133285,24,2,138.45,94.15
116313,133286,100,3,357.09,266.02
116315,133287,136,2,327.56,246.5
116318,133288,125,1,386.18,294.75
116322,133289,106,1,228.52,165.21
116324,133290,19,1,135.75,77.98
116329,133291,123,4,25.87,20.23
116333,133292,132,4,73.23,49.77
116339,133293,49,3,218.64,143.62
116341,133294,95,2,221.27,135.08
116347,133295,142,2,162.72,93.32
116352,133296,47,2,309.1,213.38
116353,133297,47,1,309.1,213.38
116359,133298,15,4,245.12,137.66
116361,133299,97,2,362.16,256.51
116365,133300,150,3,256.7,146.66
116370,133301,20,4,280.01,184.82
116375,133302,168,3,37.48,21
116379,133303,157,2,29.63,23.43
116384,133304,9,1,135.61,92.38
116390,133305,66,3,178.62,108.16
116394,133306,42,2,145.74,82.47
116399,133307,31,4,167.7,103.61
116403,133308,54,4,175.95,130.01
116407,133309,12,3,131.01,84.05
116410,133310,17,3,44.72,35.2
116412,133311,15,4,245.12,137.66
116414,133312,70,4,158.18,125.43
116420,133313,97,2,362.16,256.51
116423,133314,40,4,156.22,90.45
116427,133315,164,2,230.65,162.13
116432,133316,92,4,371.38,285.72
116438,133317,90,2,375.96,219.7
116444,133318,123,2,25.87,20.23
116448,133319,162,1,270.88,167.94
116450,133320,98,2,148.83,94.85
116452,133321,163,4,382.85,281.19
116455,133322,59,3,325.4,194.15
116460,133323,3,1,79.29,46.7
116464,133324,146,4,31.59,17.67
116470,133325,82,1,260.74,178.33
116475,133326,75,4,39.56,24.51
116478,133327,133,2,353.4,259.82
116484,133328,173,3,171.43,120.68
116490,133329,92,3,371.38,285.72
116494,133330,93,2,118.02,84.38
116499,133331,19,4,135.75,77.98
116501,133332,87,2,214.6,130.18
116506,133333,74,2,251.63,170.02
116507,133334,50,2,29.66,17.11
116513,133335,56,1,130.11,76.8
116514,133336,170,1,200.19,115
116516,133337,175,1,162.35,114.69
116519,133338,171,1,206.81,138.23
116525,133339,85,4,35.49,24.76
116526,133340,102,3,81.42,63.07
116531,133341,37,2,22.1,16.66
116535,133342,41,1,347.98,245.61
116541,133343,160,1,79.45,48.67
116543,133344,132,2,73.23,49.77
116549,133345,14,4,95.88,65.06
116552,133346,173,1,171.43,120.68
116554,133347,71,1,385.73,236.43
116558,133348,37,2,22.1,16.66
116564,133349,44,3,297.25,210.87
116566,133350,4,3,42.07,32.25
116569,133351,127,1,343.43,216.1
116574,133352,156,4,186.81,106.41
116576,133353,122,2,367.65,236.23
116582,133354,146,2,31.59,17.67
116586,133355,85,3,35.49,24.76
116588,133356,38,4,288.61,211.34
116592,133357,52,2,139.46,94.43
116593,133358,112,1,55.6,35.69
116596,133359,90,2,375.96,219.7
116600,133360,5,3,248.42,180.61
116601,133361,105,4,21.92,12.94
116606,133362,88,3,265.17,157.4
116607,133363,15,4,245.12,137.66
116609,133364,5,1,248.42,180.61
116612,133365,49,4,218.64,143.62
116617,133366,73,4,128.24,71.71
116622,133367,83,4,54.31,41.21
116624,133368,60,1,359.17,245.97
116629,133369,104,4,58.56,41.92
116633,133370,78,1,394.55,240.88
116638,133371,126,1,131.89,85.24
116642,133372,23,1,118.34,84.69
116643,133373,108,1,290.63,177.08
116644,133374,168,1,37.48,21
116649,133375,15,4,245.12,137.66
116652,133376,36,4,313.45,187.97
116658,133377,29,1,53.63,32.12
116660,133378,125,3,386.18,294.75
116666,133379,63,4,106.62,70.03
116667,133380,130,2,236.62,135.89
116673,133381,7,4,336.33,202.84
116679,133382,18,1,386.94,291.02
116683,133383,151,1,39.64,27.07
116689,133384,52,4,139.46,94.43
