payment_id,order_id,payment_method,payment_status,paid_amount
539801,139801,UPI,Success,2413.1
539802,139802,Wallet,Refunded,0
539803,139803,UPI,Success,2720.28
539804,139804,UPI,Failed,0
539805,139805,UPI,Success,277.93
539806,139806,COD,Success,2441.08
539807,139807,Card,Failed,0
539808,139808,Wallet,Success,1448.46
539809,139809,Wallet,Success,3864.06
539810,139810,NetBanking,Success,3092.97
539811,139811,Wallet,Success,1503.62
539812,139812,Card,Success,2122.35
539813,139813,Wallet,Success,1847.19
539814,139814,Wallet,Success,234.9
539815,139815,UPI,Success,1346.69
539816,139816,UPI,Success,618.33
539817,139817,COD,Success,2401.82
539818,139818,Card,Success,1869.17
539819,139819,Wallet,Success,2839.51
539820,139820,Wallet,Success,2829.88
539821,139821,UPI,Success,1964.75
539822,139822,Card,Success,2083.32
539823,139823,UPI,Success,1406.87
539824,139824,Wallet,Success,2496.03
539825,139825,UPI,Failed,0
539826,139826,Card,Success,1087.32
539827,139827,UPI,Success,833.61
539828,139828,NetBanking,Success,2887.04
539829,139829,Wallet,Success,1496.03
539830,139830,COD,Success,3132.46
539831,139831,COD,Success,1693.5
539832,139832,UPI,Success,1568.17
539833,139833,Card,Success,2020.77
539834,139834,Card,Success,2401.27
539835,139835,COD,Success,1133.75
539836,139836,UPI,Success,1061.31
539837,139837,NetBanking,Success,531.27
539838,139838,UPI,Success,1136.53
539839,139839,UPI,Success,1518.06
539840,139840,UPI,Success,3205.73
539841,139841,Card,Success,1906.98
539842,139842,Card,Success,2774.87
539843,139843,UPI,Success,367.34
539844,139844,UPI,Failed,0
539845,139845,Card,Success,924.74
539846,139846,Wallet,Success,2537.96
539847,139847,UPI,Success,1876.37
539848,139848,Wallet,Success,3951.63
539849,139849,UPI,Success,1451.17
539850,139850,UPI,Success,2141.55
539851,139851,UPI,Success,2632.86
539852,139852,Card,Success,2105
539853,139853,Card,Success,3330.34
539854,139854,Wallet,Success,815
539855,139855,UPI,Success,1062.94
539856,139856,UPI,Success,1770.49
539857,139857,Card,Refunded,0
539858,139858,UPI,Success,1394.11
539859,139859,NetBanking,Success,993.88
539860,139860,UPI,Success,4068.79
539861,139861,UPI,Refunded,0
539862,139862,Card,Success,698.89
539863,139863,Card,Success,313.86
539864,139864,UPI,Success,367.01
539865,139865,Wallet,Success,71.84
539866,139866,Card,Success,1962.62
539867,139867,UPI,Success,1441.07
539868,139868,NetBanking,Success,1657.25
539869,139869,UPI,Success,899.69
539870,139870,UPI,Success,2496.96
539871,139871,UPI,Success,1313
539872,139872,NetBanking,Failed,0
539873,139873,UPI,Refunded,0
539874,139874,Card,Success,1510.9
539875,139875,Card,Success,476.43
539876,139876,NetBanking,Success,2315.88
539877,139877,COD,Success,3612.53
539878,139878,Wallet,Success,2514.54
539879,139879,Card,Success,3183.09
539880,139880,UPI,Success,148.04000000000002
539881,139881,COD,Failed,0
539882,139882,UPI,Success,1911.71
539883,139883,COD,Failed,0
539884,139884,Wallet,Success,2042.89
539885,139885,Wallet,Success,2148.63
539886,139886,Wallet,Success,925.63
539887,139887,Card,Success,1782.01
539888,139888,NetBanking,Success,1309.79
539889,139889,UPI,Success,135.5
539890,139890,Wallet,Success,2399.89
539891,139891,Card,Success,2123.05
539892,139892,Card,Failed,0
539893,139893,UPI,Success,2771.32
539894,139894,UPI,Success,494.68
539895,139895,Wallet,Success,2202.87
539896,139896,UPI,Success,4576.16
539897,139897,Card,Success,1199.97
539898,139898,Card,Success,1457.47
539899,139899,UPI,Success,1760.26
539900,139900,UPI,Success,1331.47
539901,139901,UPI,Success,1882.94
539902,139902,UPI,Success,860.36
539903,139903,UPI,Success,1902.24
539904,139904,NetBanking,Success,3424.67
539905,139905,UPI,Success,1143.53
539906,139906,Wallet,Success,2134.04
539907,139907,UPI,Success,2062.87
539908,139908,Wallet,Success,2516.6
539909,139909,Wallet,Success,1605.21
539910,139910,Wallet,Success,2610.13
539911,139911,UPI,Success,2994.27
539912,139912,UPI,Success,1236.86
539913,139913,NetBanking,Success,1568.8
539914,139914,UPI,Success,503.99
539915,139915,NetBanking,Success,668.78
539916,139916,UPI,Success,298.71
539917,139917,UPI,Success,344.49
539918,139918,UPI,Failed,0
539919,139919,UPI,Success,2242.49
539920,139920,Card,Refunded,0
539921,139921,UPI,Success,2216.78
539922,139922,Card,Success,3366.74
539923,139923,UPI,Success,2492.3
539924,139924,Wallet,Success,2461.61
539925,139925,UPI,Success,303.77
539926,139926,Wallet,Success,932.1
539927,139927,UPI,Success,1948.56
539928,139928,Wallet,Success,975.1
539929,139929,Wallet,Success,1294.26
539930,139930,NetBanking,Success,1516.92
539931,139931,NetBanking,Success,1216.35
539932,139932,UPI,Success,1211.79
539933,139933,Card,Success,1463.22
539934,139934,UPI,Success,3128.26
539935,139935,COD,Success,1683.48
539936,139936,UPI,Success,1006.29
539937,139937,NetBanking,Success,1035.09
539938,139938,UPI,Success,109.95
539939,139939,UPI,Success,1172.9
539940,139940,UPI,Success,2735.65
539941,139941,UPI,Success,606.38
539942,139942,UPI,Success,2886
539943,139943,Wallet,Refunded,0
539944,139944,COD,Success,219.14
539945,139945,Wallet,Success,1422.8
539946,139946,COD,Success,305.92
539947,139947,Card,Success,2754.25
539948,139948,Card,Success,560.93
539949,139949,COD,Success,739.02
539950,139950,UPI,Success,552.85
539951,139951,UPI,Success,3634.98
539952,139952,Wallet,Success,2302.62
539953,139953,NetBanking,Success,425.86
539954,139954,NetBanking,Success,1521.14
539955,139955,Card,Success,162.61
539956,139956,UPI,Success,1022.56
539957,139957,NetBanking,Success,1283.26
539958,139958,UPI,Success,213.7
539959,139959,NetBanking,Success,707.98
539960,139960,UPI,Success,80.71
539961,139961,UPI,Success,343.75
539962,139962,UPI,Success,1328.93
539963,139963,Card,Success,339.89
539964,139964,UPI,Success,2304.82
539965,139965,UPI,Success,2524.75
539966,139966,Wallet,Success,2882.38
539967,139967,UPI,Success,1244.4
539968,139968,UPI,Success,1594.58
539969,139969,Card,Success,634.16
539970,139970,Card,Success,2624.88
539971,139971,UPI,Success,432.68
539972,139972,Card,Success,2858.18
539973,139973,UPI,Success,1591.1
539974,139974,NetBanking,Success,3169.28
539975,139975,Wallet,Success,2288.59
539976,139976,UPI,Failed,0
539977,139977,UPI,Success,4100.89
539978,139978,UPI,Success,101.13
539979,139979,UPI,Success,536.79
539980,139980,UPI,Success,2349.3
539981,139981,UPI,Success,1771.49
539982,139982,UPI,Success,3989.03
539983,139983,UPI,Success,2689.68
539984,139984,COD,Success,1822.64
539985,139985,UPI,Success,1106.93
539986,139986,UPI,Failed,0
539987,139987,Wallet,Success,619.84
539988,139988,NetBanking,Success,1981.28
539989,139989,UPI,Success,1745.38
539990,139990,COD,Success,723.08
539991,139991,Card,Success,287.99
539992,139992,UPI,Success,1224.54
539993,139993,Card,Success,818.18
539994,139994,UPI,Success,903.33
539995,139995,UPI,Success,1914.48
539996,139996,Card,Success,183.23
539997,139997,COD,Success,2930.7
539998,139998,NetBanking,Success,545.53
539999,139999,Card,Success,4459.8
540000,140000,COD,Success,1290.9
540001,140001,NetBanking,Success,1771.5
540002,140002,UPI,Failed,0
540003,140003,UPI,Success,2292.06
540004,140004,NetBanking,Success,2382.29
540005,140005,UPI,Success,1559.34
540006,140006,Wallet,Success,1730.78
540007,140007,UPI,Success,117.25
540008,140008,UPI,Success,1623.48
540009,140009,Wallet,Success,2270.23
540010,140010,Wallet,Success,1580
540011,140011,NetBanking,Success,1826.22
540012,140012,NetBanking,Success,1512.76
540013,140013,Card,Success,2771.12
540014,140014,UPI,Success,2340
540015,140015,COD,Success,2597.24
540016,140016,UPI,Success,1877.88
540017,140017,UPI,Success,450.05
540018,140018,Card,Success,2360.78
540019,140019,UPI,Success,3032.27
540020,140020,Card,Success,1600.47
540021,140021,UPI,Success,1374.37
540022,140022,NetBanking,Failed,0
540023,140023,UPI,Success,173.24
540024,140024,Card,Success,669.02
540025,140025,NetBanking,Success,1960.89
540026,140026,Card,Success,541.35
540027,140027,UPI,Success,905.79
540028,140028,Wallet,Success,963.13
540029,140029,Card,Success,3861.05
540030,140030,UPI,Success,3461.56
540031,140031,UPI,Success,2504.09
540032,140032,UPI,Success,286.73
540033,140033,Card,Success,405.37
540034,140034,UPI,Success,2602.6
540035,140035,Card,Success,1739.64
540036,140036,UPI,Refunded,0
540037,140037,Card,Refunded,0
540038,140038,Card,Success,1237.92
540039,140039,Card,Success,2569.78
540040,140040,Wallet,Success,3183.34
540041,140041,Wallet,Success,1819.73
540042,140042,UPI,Success,1943.85
540043,140043,UPI,Success,1937.69
540044,140044,COD,Success,1823.93
540045,140045,Card,Success,1138.14
540046,140046,Wallet,Success,1278.8
540047,140047,Card,Success,3106.16
540048,140048,Wallet,Success,2415.24
540049,140049,UPI,Success,576.66
540050,140050,Wallet,Success,1487.59
540051,140051,COD,Success,2121.76
540052,140052,UPI,Success,261.12
540053,140053,NetBanking,Success,2346.57
540054,140054,Wallet,Success,988.44
540055,140055,UPI,Success,406.77
540056,140056,Card,Failed,0
540057,140057,UPI,Success,525.4
540058,140058,UPI,Success,799.08
540059,140059,NetBanking,Success,5686.14
540060,140060,Wallet,Success,3974.36
540061,140061,UPI,Success,3608.35
540062,140062,UPI,Success,1793.89
540063,140063,Card,Success,1304.05
540064,140064,Card,Success,4155.7
540065,140065,UPI,Success,2478.84
540066,140066,COD,Success,1027.79
540067,140067,UPI,Success,915.62
540068,140068,UPI,Success,598.13
540069,140069,Wallet,Success,62.48
540070,140070,Card,Success,4920.2
540071,140071,UPI,Success,2838.37
540072,140072,UPI,Success,1079.14
540073,140073,UPI,Success,2429.56
540074,140074,Card,Success,471.52
540075,140075,UPI,Success,1711.48
540076,140076,UPI,Success,2087.16
540077,140077,UPI,Success,2282.2
540078,140078,Card,Success,375.5
540079,140079,NetBanking,Success,1847.9
540080,140080,UPI,Success,422.51
540081,140081,UPI,Success,84.00999999999999
540082,140082,UPI,Success,2770.96
540083,140083,Wallet,Success,1308.56
540084,140084,UPI,Success,3825.91
540085,140085,Card,Success,2979.35
540086,140086,NetBanking,Success,822.37
540087,140087,UPI,Success,387.78
540088,140088,NetBanking,Success,714.07
540089,140089,Card,Failed,0
540090,140090,UPI,Success,319.01
540091,140091,UPI,Success,1260.15
540092,140092,Card,Success,2110.83
540093,140093,Card,Success,2491.34
540094,140094,COD,Success,1432.99
540095,140095,Wallet,Success,1374.35
540096,140096,UPI,Success,1068.48
540097,140097,UPI,Success,1958.1
540098,140098,Card,Success,958.48
540099,140099,UPI,Success,1375.14
540100,140100,NetBanking,Success,3025.92
540101,140101,Wallet,Success,1478.62
540102,140102,NetBanking,Success,2660.3
540103,140103,Card,Success,315.57
540104,140104,UPI,Success,2874.96
540105,140105,UPI,Success,234.48
540106,140106,Wallet,Success,1506.77
540107,140107,UPI,Success,2790.46
540108,140108,UPI,Success,1066.8
540109,140109,NetBanking,Success,2982.96
540110,140110,UPI,Success,187.64
540111,140111,Card,Success,1415.95
540112,140112,NetBanking,Success,337.37
540113,140113,Card,Success,457.67
540114,140114,Card,Success,392.14
540115,140115,UPI,Failed,0
540116,140116,Card,Success,1120.75
540117,140117,UPI,Success,1135.64
540118,140118,UPI,Success,1346.75
540119,140119,UPI,Success,3265.01
540120,140120,NetBanking,Success,2451.21
540121,140121,UPI,Refunded,0
540122,140122,UPI,Success,158.92
540123,140123,UPI,Success,2892.75
540124,140124,UPI,Failed,0
540125,140125,UPI,Success,1263.47
540126,140126,UPI,Success,2845.07
540127,140127,Wallet,Success,2551.6
540128,140128,Card,Success,2050.56
540129,140129,UPI,Success,1261.85
540130,140130,Wallet,Success,1123.45
540131,140131,Card,Success,2789.48
540132,140132,UPI,Success,928.15
540133,140133,UPI,Failed,0
540134,140134,UPI,Success,331.9
540135,140135,COD,Success,1443.08
540136,140136,COD,Success,587.73
540137,140137,Card,Success,2961.49
540138,140138,UPI,Success,730.42
540139,140139,UPI,Success,1630.37
540140,140140,UPI,Success,264.91999999999996
540141,140141,UPI,Success,995.78
540142,140142,NetBanking,Success,735.65
540143,140143,UPI,Success,99.21
540144,140144,Wallet,Success,488.73
540145,140145,Wallet,Success,1461.29
540146,140146,Wallet,Success,3086.44
540147,140147,UPI,Success,80.35
540148,140148,UPI,Success,1045.87
540149,140149,Wallet,Success,704.27
540150,140150,UPI,Success,624.45
540151,140151,UPI,Success,4050.08
540152,140152,UPI,Success,1287.21
540153,140153,UPI,Success,2153.57
540154,140154,Wallet,Success,169.53
540155,140155,Card,Success,1732.51
540156,140156,Card,Success,3354.7
540157,140157,COD,Success,518.9200000000001
540158,140158,NetBanking,Failed,0
540159,140159,COD,Success,340.97
540160,140160,UPI,Success,1834.06
540161,140161,UPI,Success,2903.8
540162,140162,UPI,Success,1262.85
540163,140163,COD,Success,343.21
540164,140164,UPI,Success,1389.89
540165,140165,UPI,Success,1004.07
540166,140166,NetBanking,Failed,0
540167,140167,UPI,Success,770.2
540168,140168,UPI,Success,1006.27
540169,140169,UPI,Success,1828.01
540170,140170,UPI,Success,3067.47
540171,140171,Card,Success,1758.22
540172,140172,UPI,Failed,0
540173,140173,NetBanking,Success,499.8
540174,140174,UPI,Success,517.44
540175,140175,NetBanking,Success,2942.8
540176,140176,UPI,Success,1618.81
540177,140177,UPI,Success,1021.99
540178,140178,UPI,Success,3467.92
540179,140179,NetBanking,Success,850.42
540180,140180,UPI,Success,1384.29
540181,140181,UPI,Success,1251.17
540182,140182,Wallet,Success,575.8
540183,140183,Wallet,Success,267.97
540184,140184,UPI,Success,1839.3
540185,140185,COD,Success,1660.59
540186,140186,UPI,Success,3291.99
540187,140187,Card,Success,1277.28
540188,140188,COD,Success,1219.61
540189,140189,UPI,Success,479.5
540190,140190,UPI,Success,2203.34
540191,140191,UPI,Success,2269.35
540192,140192,UPI,Success,1376.51
540193,140193,Wallet,Success,340.21
540194,140194,Card,Success,2188.76
540195,140195,NetBanking,Success,536.58
540196,140196,UPI,Success,1426.76
540197,140197,NetBanking,Success,234.42
540198,140198,COD,Success,1918.99
540199,140199,COD,Success,442.83
540200,140200,Card,Success,1373.95
540201,140201,Card,Success,3412.89
540202,140202,Card,Success,1661.68
540203,140203,NetBanking,Success,1293.65
540204,140204,UPI,Success,609.91
540205,140205,Card,Success,3011.73
540206,140206,UPI,Success,503.55
540207,140207,UPI,Success,804.54
540208,140208,NetBanking,Success,691.49
540209,140209,NetBanking,Success,624.97
540210,140210,COD,Success,2671.51
540211,140211,NetBanking,Success,1113.2
540212,140212,UPI,Success,1481.03
540213,140213,Wallet,Success,2474.19
540214,140214,UPI,Success,694.84
540215,140215,NetBanking,Success,1625.93
540216,140216,COD,Success,1555.88
540217,140217,UPI,Success,4253.99
540218,140218,UPI,Success,266.1
540219,140219,UPI,Success,218.38
540220,140220,UPI,Failed,0
540221,140221,Card,Success,354.65
540222,140222,UPI,Refunded,0
540223,140223,Card,Success,3479.72
540224,140224,UPI,Success,928.64
540225,140225,Wallet,Success,267.15999999999997
540226,140226,UPI,Success,2764.33
540227,140227,UPI,Success,662.69
540228,140228,UPI,Success,2227.89
540229,140229,Card,Success,1066.52
540230,140230,UPI,Success,1874.14
540231,140231,UPI,Success,3016.61
540232,140232,Card,Success,666.89
540233,140233,Card,Success,384.29
540234,140234,UPI,Success,2135.55
540235,140235,UPI,Success,2912.28
540236,140236,Wallet,Success,476.07
540237,140237,UPI,Success,2521.01
540238,140238,COD,Failed,0
540239,140239,UPI,Success,931.07
540240,140240,COD,Success,1661.9
540241,140241,NetBanking,Success,2031.37
540242,140242,UPI,Success,2995.46
540243,140243,Card,Success,961.62
540244,140244,UPI,Success,304.46
540245,140245,NetBanking,Success,1407.22
540246,140246,Card,Success,2312.07
540247,140247,Card,Success,2190.06
540248,140248,UPI,Success,3505.46
540249,140249,Card,Success,1731.17
540250,140250,UPI,Success,151.51999999999998
540251,140251,UPI,Success,1816.46
540252,140252,UPI,Success,169.9
540253,140253,UPI,Success,2536.3
540254,140254,UPI,Success,495.79
540255,140255,Wallet,Success,599.18
540256,140256,Card,Success,713.73
540257,140257,UPI,Failed,0
540258,140258,UPI,Success,930.36
540259,140259,UPI,Success,1944.94
540260,140260,Wallet,Success,1344.85
540261,140261,UPI,Success,2859.69
540262,140262,NetBanking,Success,2629.9
540263,140263,COD,Success,1959.81
540264,140264,UPI,Success,3568.66
540265,140265,Card,Success,1683.5
540266,140266,UPI,Success,3659.45
540267,140267,Card,Success,2859.23
540268,140268,UPI,Success,3574.32
540269,140269,UPI,Success,593.94
540270,140270,Wallet,Success,3362.21
540271,140271,UPI,Success,3180.88
540272,140272,UPI,Success,657.35
540273,140273,UPI,Success,402.49
540274,140274,UPI,Success,141.36
540275,140275,Card,Success,2377.8
540276,140276,Wallet,Success,195.03
540277,140277,NetBanking,Success,2868.43
540278,140278,NetBanking,Failed,0
540279,140279,Wallet,Success,642.63
540280,140280,NetBanking,Success,1643.8
540281,140281,UPI,Success,834.99
540282,140282,Card,Success,666.04
540283,140283,NetBanking,Success,225.27
540284,140284,UPI,Success,513.95
540285,140285,UPI,Success,1978.63
540286,140286,UPI,Success,1149.01
540287,140287,UPI,Failed,0
540288,140288,COD,Success,1637.19
540289,140289,UPI,Success,3231.09
540290,140290,UPI,Success,5835.26
540291,140291,UPI,Success,967.58
540292,140292,UPI,Success,608.5
540293,140293,NetBanking,Success,3657.59
540294,140294,COD,Success,636.15
540295,140295,UPI,Success,2291.46
540296,140296,UPI,Success,1821.23
540297,140297,UPI,Success,1111.11
540298,140298,Wallet,Success,622.32
540299,140299,UPI,Success,1565.5
540300,140300,Wallet,Success,1171.02
540301,140301,Wallet,Success,2554.33
540302,140302,UPI,Success,2544.02
540303,140303,Wallet,Success,1368.01
540304,140304,Card,Success,1880.62
540305,140305,NetBanking,Success,1001.28
540306,140306,Card,Failed,0
540307,140307,NetBanking,Success,2101.7
540308,140308,UPI,Success,1039.72
540309,140309,UPI,Success,2239.19
540310,140310,Wallet,Success,2132.84
540311,140311,Wallet,Success,946.36
540312,140312,UPI,Success,3148.52
540313,140313,UPI,Refunded,0
540314,140314,UPI,Success,1089.94
540315,140315,UPI,Success,1476.86
540316,140316,Card,Success,1244.58
540317,140317,Card,Success,2919.4
540318,140318,Wallet,Failed,0
540319,140319,UPI,Success,1374.94
540320,140320,UPI,Success,578.35
540321,140321,Wallet,Success,410.31
540322,140322,Wallet,Success,539.9
540323,140323,Wallet,Success,526.92
540324,140324,UPI,Success,1100.3
540325,140325,UPI,Success,2109.68
540326,140326,NetBanking,Success,3737.91
540327,140327,Wallet,Success,849.33
540328,140328,Wallet,Success,669.45
540329,140329,UPI,Success,1238.93
540330,140330,UPI,Success,1003.82
540331,140331,NetBanking,Success,1998.56
540332,140332,Card,Success,1727.86
540333,140333,NetBanking,Success,1925.4
540334,140334,NetBanking,Success,748.08
540335,140335,Card,Success,1690.51
540336,140336,UPI,Success,981.36
540337,140337,Wallet,Success,2451.03
540338,140338,UPI,Success,1412.77
540339,140339,Wallet,Success,2685.39
540340,140340,UPI,Success,1924.65
540341,140341,Wallet,Failed,0
540342,140342,NetBanking,Success,3202.58
540343,140343,UPI,Success,1515.8
540344,140344,UPI,Success,1133.24
540345,140345,UPI,Success,1700.37
540346,140346,Card,Failed,0
540347,140347,UPI,Success,2284.28
540348,140348,UPI,Success,588.52
540349,140349,UPI,Success,1743.83
540350,140350,Wallet,Success,1021.71
540351,140351,Wallet,Success,1216.84
540352,140352,Wallet,Success,153.1
540353,140353,UPI,Success,139.03
540354,140354,UPI,Success,2632.87
540355,140355,UPI,Success,137.87
540356,140356,NetBanking,Refunded,0
540357,140357,Card,Success,796.08
540358,140358,Card,Success,2917.54
540359,140359,UPI,Success,2634
540360,140360,UPI,Success,784.68
540361,140361,UPI,Success,137.43
540362,140362,UPI,Success,254.6
540363,140363,UPI,Success,1941.21
540364,140364,UPI,Success,4241.29
540365,140365,Card,Success,580.26
540366,140366,UPI,Success,717.81
540367,140367,Wallet,Success,2384.71
540368,140368,Wallet,Success,675.95
540369,140369,Card,Success,357.54
540370,140370,COD,Success,809.04
540371,140371,UPI,Success,1790.1
540372,140372,UPI,Success,4366.08
540373,140373,UPI,Success,2636.18
540374,140374,Card,Success,659.75
540375,140375,Card,Success,2416.24
540376,140376,NetBanking,Success,1932.7
540377,140377,Wallet,Success,2828.69
540378,140378,UPI,Success,1793.19
540379,140379,Wallet,Success,907.55
540380,140380,UPI,Success,1794.41
540381,140381,Card,Success,1697.28
540382,140382,COD,Success,1028.05
540383,140383,Card,Success,391.67
540384,140384,UPI,Success,1691.03
540385,140385,Card,Success,1348.68
540386,140386,UPI,Success,1409.79
540387,140387,UPI,Success,2388.63
540388,140388,COD,Refunded,0
540389,140389,NetBanking,Success,1866.48
540390,140390,Card,Success,2693.59
540391,140391,UPI,Success,2733.11
540392,140392,UPI,Success,2390.32
540393,140393,UPI,Success,1765.05
540394,140394,UPI,Success,395.56
540395,140395,UPI,Success,3552.31
540396,140396,Wallet,Success,389.95
540397,140397,Card,Success,2857.94
540398,140398,Card,Success,550.8
540399,140399,COD,Success,3658.3
540400,140400,Card,Success,260.52
540401,140401,Card,Success,1745.65
540402,140402,UPI,Success,2721.26
540403,140403,Wallet,Success,2168.55
540404,140404,UPI,Success,1745.19
540405,140405,COD,Success,1804.3
540406,140406,UPI,Success,1536.21
540407,140407,NetBanking,Success,301.93
540408,140408,COD,Success,3068.22
540409,140409,NetBanking,Failed,0
540410,140410,Card,Success,3382.52
540411,140411,Wallet,Success,1904.22
540412,140412,UPI,Success,3452.21
540413,140413,Card,Success,393.28
540414,140414,COD,Success,435.27
540415,140415,UPI,Success,669.44
540416,140416,UPI,Failed,0
540417,140417,NetBanking,Success,2469.15
540418,140418,UPI,Success,2381.93
540419,140419,UPI,Success,2848.15
540420,140420,UPI,Success,4531.33
540421,140421,COD,Success,3836.17
540422,140422,UPI,Success,2823.23
540423,140423,UPI,Failed,0
540424,140424,UPI,Success,2513.93
540425,140425,Card,Success,643.8
540426,140426,COD,Success,680.47
540427,140427,UPI,Success,1429.89
540428,140428,Card,Success,2290.47
540429,140429,UPI,Success,2170.69
540430,140430,Wallet,Success,567.9
540431,140431,NetBanking,Failed,0
540432,140432,NetBanking,Success,1022.88
540433,140433,UPI,Success,1489.39
540434,140434,Card,Success,3499.05
540435,140435,UPI,Success,107.81
540436,140436,UPI,Success,1160.29
540437,140437,UPI,Success,1897.8
540438,140438,Card,Success,2329.24
540439,140439,UPI,Success,2358.95
540440,140440,COD,Success,4009.08
540441,140441,Card,Success,3031.99
540442,140442,Wallet,Success,1411.74
540443,140443,UPI,Success,378.25
540444,140444,NetBanking,Success,2141.08
540445,140445,UPI,Success,1093.17
540446,140446,NetBanking,Success,860.24
540447,140447,UPI,Success,4725.16
540448,140448,UPI,Success,1981.14
540449,140449,Card,Success,3158.08
540450,140450,Card,Success,2771.51
540451,140451,NetBanking,Success,2841.72
540452,140452,NetBanking,Success,1631.35
540453,140453,Card,Success,260.37
540454,140454,NetBanking,Success,1293.11
540455,140455,NetBanking,Refunded,0
540456,140456,UPI,Success,3765.08
540457,140457,UPI,Failed,0
540458,140458,Card,Success,3241.75
540459,140459,NetBanking,Success,1319.23
540460,140460,Card,Success,1005.95
540461,140461,UPI,Success,2608.65
540462,140462,Card,Success,3213.24
540463,140463,NetBanking,Success,846.17
540464,140464,COD,Success,1566.5
540465,140465,Card,Success,106.72
540466,140466,UPI,Success,428.22
540467,140467,Card,Success,505.49
540468,140468,UPI,Success,1293.01
540469,140469,UPI,Success,1670.67
540470,140470,UPI,Success,2974.93
540471,140471,Wallet,Success,2691.04
540472,140472,UPI,Success,2487.79
540473,140473,UPI,Success,804.66
540474,140474,NetBanking,Success,1360.29
540475,140475,UPI,Success,1562.32
540476,140476,Wallet,Success,2172.74
540477,140477,Card,Success,1182.64
540478,140478,COD,Success,1041.64
540479,140479,Wallet,Refunded,0
540480,140480,Card,Success,1883.45
540481,140481,COD,Success,3139.74
540482,140482,UPI,Success,759.41
540483,140483,COD,Success,521.23
540484,140484,UPI,Success,111.11
540485,140485,Wallet,Success,3040.69
540486,140486,UPI,Success,2969.23
540487,140487,COD,Success,2642.28
540488,140488,UPI,Success,884.97
540489,140489,COD,Success,781.34
540490,140490,UPI,Success,335.83
540491,140491,COD,Success,1853.5
540492,140492,UPI,Success,141.55
540493,140493,COD,Success,530.7
540494,140494,UPI,Success,1821.85
540495,140495,Wallet,Success,2468.3
540496,140496,Card,Success,3462.22
540497,140497,UPI,Success,2899.25
540498,140498,NetBanking,Success,919.74
540499,140499,COD,Success,60.23
540500,140500,Wallet,Success,344.89
540501,140501,Card,Success,262.8
540502,140502,UPI,Success,1005.78
540503,140503,UPI,Success,2249.05
540504,140504,UPI,Success,3571.11
540505,140505,UPI,Failed,0
540506,140506,NetBanking,Success,2518.63
540507,140507,UPI,Failed,0
540508,140508,UPI,Success,3104.08
540509,140509,UPI,Success,584.66
540510,140510,UPI,Success,2467.18
540511,140511,COD,Success,2731.67
540512,140512,Card,Success,2401.8
540513,140513,COD,Success,1656.99
540514,140514,UPI,Success,514.79
540515,140515,UPI,Success,3026.59
540516,140516,Card,Success,1003.95
540517,140517,UPI,Success,1508.48
540518,140518,NetBanking,Success,3446.67
540519,140519,NetBanking,Success,1618.53
540520,140520,UPI,Success,1568.84
540521,140521,UPI,Success,1942.42
540522,140522,UPI,Success,2343.42
540523,140523,UPI,Success,3011.29
540524,140524,UPI,Success,2602.43
540525,140525,UPI,Success,1245.7
540526,140526,Card,Success,157.6
540527,140527,UPI,Success,2738.21
540528,140528,UPI,Success,902.65
540529,140529,COD,Success,2325.62
540530,140530,NetBanking,Success,608.76
540531,140531,UPI,Success,2955.72
540532,140532,Card,Success,244.19
540533,140533,UPI,Failed,0
540534,140534,UPI,Success,331.91
540535,140535,Wallet,Success,1242.04
540536,140536,Wallet,Success,2244.28
540537,140537,UPI,Failed,0
540538,140538,UPI,Success,1930.54
540539,140539,Wallet,Success,1830.41
540540,140540,UPI,Success,2664.95
540541,140541,Wallet,Success,1978.79
540542,140542,Wallet,Success,210.35
540543,140543,COD,Success,1833.01
540544,140544,UPI,Success,2297.45
540545,140545,UPI,Success,1145.44
540546,140546,Card,Success,2477.65
540547,140547,COD,Success,3076.17
540548,140548,UPI,Success,1204.75
540549,140549,Card,Success,1389.24
540550,140550,UPI,Success,1028.91
540551,140551,UPI,Success,2811.91
540552,140552,Card,Success,934.24
540553,140553,UPI,Success,1877.62
540554,140554,UPI,Success,1573.11
540555,140555,COD,Success,969.19
540556,140556,Wallet,Success,2830.06
540557,140557,UPI,Failed,0
540558,140558,UPI,Success,1077.31
540559,140559,UPI,Success,1940.01
540560,140560,UPI,Success,223.95
540561,140561,Wallet,Success,1187.87
540562,140562,Card,Success,2847.8
540563,140563,Card,Success,380.47
540564,140564,Wallet,Success,872.47
540565,140565,UPI,Success,1927.73
540566,140566,Wallet,Success,416.5
540567,140567,Wallet,Success,2722.48
540568,140568,Card,Success,2028.4
540569,140569,NetBanking,Success,574.68
540570,140570,Wallet,Success,98.27000000000001
540571,140571,Wallet,Refunded,0
540572,140572,Wallet,Success,2160.17
540573,140573,Card,Success,945.98
540574,140574,COD,Success,332.66
540575,140575,UPI,Success,2578.16
540576,140576,Card,Success,506.47
540577,140577,NetBanking,Success,906.14
540578,140578,UPI,Success,2085.54
540579,140579,NetBanking,Success,4619.6
540580,140580,Wallet,Success,441.05
540581,140581,COD,Success,342.89
540582,140582,COD,Success,2896.28
540583,140583,UPI,Success,1430.48
540584,140584,Card,Success,758.11
540585,140585,Card,Success,2213.92
540586,140586,UPI,Success,4334.38
540587,140587,Wallet,Success,4374.69
540588,140588,Card,Success,519.57
540589,140589,Card,Failed,0
