delivery_id,order_id,dark_store_id,delivery_type,delivery_time_min,late_delivery_flag
733607,133607,26,Ev,10.9,0
733608,133608,12,Ev,17.2,0
733609,133609,14,Bike,17.8,0
733610,133610,8,Bike,25.2,1
733611,133611,9,Bike,17,0
733612,133612,17,Bike,20.6,0
733613,133613,17,Bike,12.4,0
733614,133614,30,Ev,14.1,0
733615,133615,23,Ev,22.2,0
733616,133616,28,Ev,22.7,0
733617,133617,12,Bike,12.7,0
733618,133618,18,Cycle,11.9,0
733619,133619,2,Bike,26.8,1
733620,133620,8,Bike,18.2,0
733621,133621,5,Bike,22,0
733622,133622,8,Cycle,27,1
733623,133623,16,Bike,35.2,1
733624,133624,10,Bike,19.3,0
733625,133625,28,Ev,13.3,0
733626,133626,3,Bike,11.9,0
733627,133627,11,Ev,19.9,0
733628,133628,18,Bike,14.1,0
733629,133629,13,Bike,7.9,0
733630,133630,15,Bike,13,0
733631,133631,4,Ev,7.2,0
733632,133632,7,Bike,9.7,0
733633,133633,17,Bike,13.3,0
733634,133634,25,Bike,19.9,0
733635,133635,24,Ev,26.5,1
733636,133636,3,Bike,25,0
733637,133637,2,Bike,25.8,1
733638,133638,3,Bike,9.8,0
733639,133639,12,Bike,19.1,0
733640,133640,8,Ev,23.8,0
733641,133641,9,Bike,17.5,0
733642,133642,29,Ev,20.9,0
733643,133643,17,Bike,16.3,0
733644,133644,21,Cycle,19,0
733645,133645,27,Ev,21.6,0
733646,133646,2,Ev,19.5,0
733647,133647,21,Bike,20.8,0
733648,133648,26,Bike,20.2,0
733649,133649,2,Bike,8.1,0
733650,133650,4,Ev,27.2,1
733651,133651,1,Bike,15.7,0
733652,133652,27,Bike,10.9,0
733653,133653,16,Ev,15.7,0
733654,133654,3,Cycle,25.6,1
733655,133655,7,Bike,29.3,1
733656,133656,15,Bike,9.5,0
733657,133657,2,Bike,23,0
733658,133658,18,Bike,13.9,0
733659,133659,14,Cycle,12.7,0
733660,133660,8,Bike,9.3,0
733661,133661,9,Bike,25.1,1
733662,133662,28,Ev,14.1,0
733663,133663,8,Bike,22.6,0
733664,133664,26,Bike,25.3,1
733665,133665,21,Bike,24.4,0
733666,133666,18,Bike,23.8,0
733667,133667,12,Cycle,35.2,1
733668,133668,8,Ev,24.6,0
733669,133669,26,Bike,23.6,0
733670,133670,4,Bike,22.5,0
733671,133671,4,Bike,20.5,0
733672,133672,21,Bike,17.2,0
733673,133673,27,Bike,15.4,0
733674,133674,19,Cycle,34.4,1
733675,133675,19,Ev,22.9,0
733676,133676,7,Cycle,23.5,0
733677,133677,11,Bike,19.6,0
733678,133678,22,Bike,23.6,0
733679,133679,1,Bike,14.5,0
733680,133680,24,Bike,23.6,0
733681,133681,5,Bike,28.6,1
733682,133682,23,Cycle,28.1,1
733683,133683,9,Cycle,18.3,0
733684,133684,5,Ev,15.8,0
733685,133685,3,Bike,20.4,0
733686,133686,17,Ev,25.1,1
733687,133687,6,Bike,21.5,0
733688,133688,1,Bike,13.1,0
733689,133689,21,Bike,21.7,0
733690,133690,2,Bike,10.2,0
733691,133691,25,Bike,24.4,0
733692,133692,16,Bike,26.3,1
733693,133693,2,Ev,16.7,0
733694,133694,4,Bike,12.3,0
733695,133695,16,Bike,15.6,0
733696,133696,30,Bike,16.9,0
733697,133697,3,Bike,19.1,0
733698,133698,17,Bike,16.2,0
733699,133699,,Bike,21,0
733700,133700,21,Bike,10.6,0
733701,133701,20,Ev,18.9,0
733702,133702,18,Bike,9.3,0
733703,133703,24,Bike,24,0
733704,133704,10,Bike,13.6,0
733705,133705,24,Bike,19.4,0
733706,133706,21,Bike,23.3,0
733707,133707,28,Bike,13.8,0
733708,133708,27,Cycle,27.8,1
733709,133709,14,Bike,21,0
733710,133710,2,Bike,27.1,1
733711,133711,18,Bike,7.5,0
733712,133712,1,Ev,23.4,0
733713,133713,16,Cycle,20.1,0
733714,133714,13,Bike,24.1,0
733715,133715,18,Bike,21,0
733716,133716,5,Bike,17,0
733717,133717,29,Bike,18.4,0
733718,133718,2,Bike,19.5,0
733719,133719,28,Bike,12.6,0
733720,133720,21,Bike,28.4,1
733721,133721,3,Bike,10,0
733722,133722,6,Bike,19.5,0
733723,133723,27,Bike,13.3,0
733724,133724,,Bike,34.4,1
733725,133725,10,Bike,13.3,0
733726,133726,6,Bike,42.3,1
733727,133727,7,Bike,22.7,0
733728,133728,4,Ev,9.3,0
733729,133729,28,Bike,14.4,0
733730,133730,30,Ev,26.3,1
733731,133731,23,Bike,20,0
733732,133732,14,Bike,20.7,0
733733,133733,27,Bike,16.3,0
733734,133734,30,Ev,7.1,0
733735,133735,14,Bike,10.6,0
733736,133736,29,Ev,14.3,0
733737,133737,15,Bike,26.2,1
733738,133738,8,Ev,21.8,0
733739,133739,3,Bike,33.1,1
733740,133740,,Bike,20.9,0
733741,133741,28,Bike,23.3,0
733742,133742,7,Bike,26.7,1
733743,133743,13,Bike,18.5,0
733744,133744,3,Bike,17,0
733745,133745,25,Bike,23.8,0
733746,133746,4,Bike,11.9,0
733747,133747,11,Bike,20.4,0
733748,133748,3,Bike,14.9,0
733749,133749,13,Bike,17.8,0
733750,133750,29,Bike,8.1,0
733751,133751,8,Bike,21,0
733752,133752,16,Bike,24.4,0
733753,133753,17,Bike,14,0
733754,133754,9,Bike,7.9,0
733755,133755,26,Bike,22,0
733756,133756,21,Bike,20.3,0
733757,133757,12,Bike,13.9,0
733758,133758,20,Bike,19,0
733759,133759,10,Bike,25.1,1
733760,133760,29,Bike,27,1
733761,133761,17,Bike,19.7,0
733762,133762,15,Bike,22.3,0
733763,133763,29,Ev,20,0
733764,133764,25,Bike,12.7,0
733765,133765,13,Ev,15.2,0
733766,133766,12,Cycle,15.4,0
733767,133767,18,Bike,15.3,0
733768,133768,9,Bike,29.6,1
733769,133769,25,Bike,19.4,0
733770,133770,30,Bike,21.6,0
733771,133771,12,Bike,29.2,1
733772,133772,21,Bike,28,1
733773,133773,16,Bike,15.5,0
733774,133774,12,Bike,16.9,0
733775,133775,,Bike,14.6,0
733776,133776,1,Ev,16.6,0
733777,133777,23,Bike,17.4,0
733778,133778,5,Bike,27.5,1
733779,133779,19,Bike,22,0
733780,133780,9,Bike,20.1,0
733781,133781,12,Cycle,10,0
733782,133782,25,Bike,29.1,1
733783,133783,20,Ev,15.6,0
733784,133784,24,Bike,9.2,0
733785,133785,4,Ev,16.2,0
733786,133786,26,Bike,26.4,1
733787,133787,7,Ev,15,0
733788,133788,27,Bike,12.8,0
733789,133789,7,Cycle,20.9,0
733790,133790,25,Bike,18,0
733791,133791,16,Ev,28.7,1
733792,133792,24,Ev,14,0
733793,133793,26,Ev,19.4,0
733794,133794,5,Bike,12.9,0
733795,133795,21,Bike,22.9,0
733796,133796,10,Bike,19.2,0
733797,133797,27,Bike,7.9,0
733798,133798,23,Bike,8.2,0
733799,133799,28,Ev,19.6,0
733800,133800,23,Bike,18.9,0
733801,133801,29,Ev,14.6,0
733802,133802,30,Bike,28.1,1
733803,133803,29,Bike,21.9,0
733804,133804,25,Bike,22.1,0
733805,133805,4,Cycle,18.3,0
733806,133806,22,Bike,22.8,0
733807,133807,16,Cycle,17,0
733808,133808,26,Ev,12.9,0
733809,133809,6,Bike,19.8,0
733810,133810,30,Bike,32.4,1
733811,133811,29,Bike,17.6,0
733812,133812,11,Cycle,12.4,0
733813,133813,2,Bike,8.2,0
733814,133814,24,Bike,14.9,0
733815,133815,14,Bike,12.2,0
733816,133816,9,Cycle,21.2,0
733817,133817,14,Bike,14.8,0
733818,133818,19,Ev,7.2,0
733819,133819,11,Ev,24.1,0
733820,133820,8,Cycle,19.9,0
733821,133821,29,Bike,21.5,0
733822,133822,22,Ev,17.2,0
733823,133823,9,Cycle,19,0
733824,133824,8,Bike,26.9,1
733825,133825,28,Bike,29.1,1
733826,133826,26,Ev,16.4,0
733827,133827,13,Bike,16,0
733828,133828,22,Bike,22.1,0
733829,133829,4,Bike,13.5,0
733830,133830,15,Bike,19.1,0
733831,133831,24,Ev,24.6,0
733832,133832,27,Bike,14.6,0
733833,133833,13,Bike,15.9,0
733834,133834,26,Bike,23.3,0
733835,133835,6,Cycle,16.3,0
733836,133836,15,Ev,15.5,0
733837,133837,25,Ev,16.3,0
733838,133838,21,Bike,30.2,1
733839,133839,27,Bike,19.2,0
733840,133840,19,Bike,22.3,0
733841,133841,1,Bike,19.6,0
733842,133842,12,Bike,17.9,0
733843,133843,4,Bike,15.5,0
733844,133844,15,Cycle,24.4,0
733845,133845,17,Ev,12.2,0
733846,133846,6,Bike,26.6,1
733847,133847,13,Bike,17.6,0
733848,133848,15,Bike,25.5,1
733849,133849,12,Bike,20.9,0
733850,133850,28,Bike,23.7,0
733851,133851,1,Bike,31.4,1
733852,133852,4,Bike,12.8,0
733853,133853,11,Cycle,29.3,1
733854,133854,19,Cycle,25.5,1
733855,133855,2,Bike,18,0
733856,133856,13,Ev,23.8,0
733857,133857,8,Ev,20.3,0
733858,133858,22,Bike,10.7,0
733859,133859,8,Bike,14.2,0
733860,133860,6,Bike,29.8,1
733861,133861,23,Bike,30.3,1
733862,133862,7,Ev,18.7,0
733863,133863,9,Ev,12.4,0
733864,133864,14,Bike,16.9,0
733865,133865,4,Bike,11.5,0
733866,133866,28,Bike,20.4,0
733867,133867,30,Bike,8.2,0
733868,133868,11,Bike,24,0
733869,133869,17,Ev,8.3,0
733870,133870,4,Bike,20.9,0
733871,133871,10,Ev,17.3,0
733872,133872,9,Ev,12.7,0
733873,133873,8,Bike,14.7,0
733874,133874,29,Ev,20.5,0
733875,133875,27,Bike,32.2,1
733876,133876,27,Bike,16.3,0
733877,133877,23,Bike,7.9,0
733878,133878,1,Bike,24.1,0
733879,133879,7,Bike,9.7,0
733880,133880,28,Bike,12.1,0
733881,133881,13,Bike,18.5,0
733882,133882,11,Bike,29.8,1
733883,133883,19,Bike,19,0
733884,133884,21,Bike,18.5,0
733885,133885,26,Bike,13.3,0
733886,133886,3,Bike,22,0
733887,133887,7,Bike,16,0
733888,133888,12,Bike,15.9,0
733889,133889,20,Bike,16.1,0
733890,133890,23,Bike,16.5,0
733891,133891,21,Bike,23,0
733892,133892,28,Bike,15.2,0
733893,133893,2,Bike,16.5,0
733894,133894,12,Bike,24.5,0
733895,133895,16,Bike,23.8,0
733896,133896,19,Ev,25.2,1
733897,133897,12,Bike,9.8,0
733898,133898,19,Bike,20.5,0
733899,133899,1,Bike,7.5,0
733900,133900,2,Bike,28.4,1
733901,133901,13,Bike,25.1,1
733902,133902,24,Bike,22.4,0
733903,133903,11,Bike,20.3,0
733904,133904,22,Bike,13.8,0
733905,133905,4,Ev,17.3,0
733906,133906,30,Ev,20.9,0
733907,133907,8,Bike,28.4,1
733908,133908,2,Bike,25.4,1
733909,133909,16,Ev,17.5,0
733910,133910,22,Bike,22.2,0
733911,133911,20,Cycle,15.8,0
733912,133912,21,Ev,20.1,0
733913,133913,27,Bike,7.5,0
733914,133914,7,Cycle,20.1,0
733915,133915,4,Bike,25.7,1
733916,133916,17,Cycle,23.7,0
733917,133917,15,Bike,13.6,0
733918,133918,15,Bike,15.2,0
733919,133919,4,Bike,18.3,0
733920,133920,6,Bike,24.9,0
733921,133921,20,Bike,13.3,0
733922,133922,18,Bike,17,0
733923,133923,26,Bike,16.5,0
733924,133924,24,Bike,19.2,0
733925,133925,30,Bike,20.4,0
733926,133926,15,Bike,28.2,1
733927,133927,5,Bike,12.4,0
733928,133928,16,Bike,14.6,0
733929,133929,25,Bike,12.2,0
733930,133930,4,Bike,26.2,1
733931,133931,12,Bike,21.1,0
733932,133932,1,Bike,11.6,0
733933,133933,22,Bike,29.9,1
733934,133934,30,Bike,12.4,0
733935,133935,19,Bike,16,0
733936,133936,22,Bike,9.3,0
733937,133937,8,Ev,25.2,1
733938,133938,9,Ev,8.1,0
733939,133939,4,Bike,10.3,0
733940,133940,27,Bike,17.2,0
733941,133941,1,Ev,12.2,0
733942,133942,14,Bike,14,0
733943,133943,11,Bike,19.8,0
733944,133944,30,Bike,10.6,0
733945,133945,10,Bike,19.2,0
733946,133946,13,Bike,18.1,0
733947,133947,7,Ev,18.5,0
733948,133948,3,Bike,13.6,0
733949,133949,28,Ev,8.1,0
733950,133950,17,Bike,21.9,0
733951,133951,10,Bike,7.5,0
733952,133952,6,Bike,7.8,0
733953,133953,17,Bike,24.1,0
733954,133954,18,Bike,13,0
733955,133955,23,Ev,23.2,0
733956,133956,5,Bike,17.6,0
733957,133957,26,Bike,14.7,0
733958,133958,13,Bike,20.4,0
733959,133959,3,Ev,15.3,0
733960,133960,4,Bike,18,0
733961,133961,11,Bike,21.3,0
733962,133962,22,Cycle,16.3,0
733963,133963,8,Bike,18,0
733964,133964,8,Ev,12.4,0
733965,133965,29,Ev,15.7,0
733966,133966,7,Bike,7.9,0
733967,133967,18,Bike,22.3,0
733968,133968,5,Ev,18.6,0
733969,133969,18,Bike,17.4,0
733970,133970,28,Bike,27.3,1
733971,133971,21,Bike,18.9,0
733972,133972,12,Bike,23,0
733973,133973,19,Bike,13.2,0
733974,133974,23,Ev,26,1
733975,133975,4,Bike,27.8,1
733976,133976,19,Bike,24.7,0
733977,133977,16,Ev,16.6,0
733978,133978,11,Ev,19.9,0
733979,133979,29,Ev,8.4,0
733980,133980,18,Bike,18.6,0
733981,133981,8,Bike,15.6,0
733982,133982,16,Bike,22.7,0
733983,133983,17,Bike,37.3,1
733984,133984,20,Ev,18.2,0
733985,133985,27,Ev,20.7,0
733986,133986,1,Cycle,34.3,1
733987,133987,9,Bike,29.5,1
733988,133988,22,Ev,24,0
733989,133989,17,Bike,20.8,0
733990,133990,,Ev,13.2,0
733991,133991,29,Bike,7.8,0
733992,133992,15,Ev,11.2,0
733993,133993,27,Bike,22.8,0
733994,133994,10,Cycle,24.5,0
733995,133995,19,Cycle,13.7,0
733996,133996,29,Ev,20.9,0
733997,133997,29,Ev,20.6,0
733998,133998,21,Bike,11.9,0
733999,133999,23,Bike,17.6,0
734000,134000,25,Bike,23.2,0
734001,134001,12,Bike,23.1,0
734002,134002,24,Bike,18.1,0
734003,134003,12,Bike,26,1
734004,134004,27,Ev,20.5,0
734005,134005,30,Bike,28.5,1
734006,134006,17,Bike,18.7,0
734007,134007,17,Cycle,13.3,0
734008,134008,1,Bike,23.1,0
734009,134009,22,Bike,25,0
734010,134010,30,Ev,26.1,1
734011,134011,30,Bike,20.1,0
734012,134012,16,Bike,22.5,0
734013,134013,11,Cycle,14.4,0
734014,134014,11,Bike,19.2,0
734015,134015,7,Bike,19.7,0
734016,134016,24,Bike,18.7,0
734017,134017,29,Ev,14.6,0
734018,134018,1,Bike,32.5,1
734019,134019,1,Bike,9.8,0
734020,134020,21,Bike,22.5,0
734021,134021,23,Ev,26.8,1
734022,134022,9,Ev,16.6,0
734023,134023,4,Bike,17.3,0
734024,134024,5,Bike,21,0
734025,134025,8,Bike,18.9,0
734026,134026,6,Bike,14.1,0
734027,134027,24,Bike,18.2,0
734028,134028,15,Bike,27.5,1
734029,134029,24,Bike,27.3,1
734030,134030,15,Bike,25.1,1
734031,134031,6,Ev,22.2,0
734032,134032,23,Bike,14.9,0
734033,134033,24,Cycle,11.7,0
734034,134034,6,Bike,26.5,1
734035,134035,2,Bike,13.8,0
734036,134036,3,Bike,22,0
734037,134037,16,Ev,17.2,0
734038,134038,1,Ev,26.4,1
734039,134039,15,Bike,12.9,0
734040,134040,28,Bike,12.9,0
734041,134041,23,Bike,18.6,0
734042,134042,2,Bike,16.7,0
734043,134043,15,Bike,15.2,0
734044,134044,13,Cycle,26.7,1
734045,134045,1,Ev,14.3,0
734046,134046,25,Bike,13.6,0
734047,134047,23,Bike,11.7,0
734048,134048,8,Ev,13.3,0
734049,134049,17,Bike,15.9,0
734050,134050,7,Bike,26.8,1
734051,134051,21,Bike,10.3,0
734052,134052,,Bike,8.2,0
734053,134053,10,Bike,30.7,1
734054,134054,10,Bike,27.7,1
734055,134055,13,Ev,14.9,0
734056,134056,15,Bike,23.3,0
734057,134057,27,Bike,21.8,0
734058,134058,16,Bike,19.6,0
734059,134059,15,Bike,27.7,1
734060,134060,6,Bike,20,0
734061,134061,17,Cycle,28.7,1
734062,134062,12,Ev,19.9,0
734063,134063,16,Bike,15.6,0
734064,134064,29,Bike,24.6,0
734065,134065,25,Bike,9.8,0
734066,134066,10,Bike,16.4,0
734067,134067,1,Ev,16,0
734068,134068,19,Bike,16.4,0
734069,134069,18,Bike,34.6,1
734070,134070,19,Bike,11.9,0
734071,134071,5,Bike,9.9,0
734072,134072,13,Bike,28.2,1
734073,134073,18,Bike,12.6,0
734074,134074,7,Bike,8.1,0
734075,134075,4,Ev,16.9,0
734076,134076,5,Bike,21.5,0
734077,134077,20,Bike,22.9,0
734078,134078,6,Bike,16.2,0
734079,134079,13,Ev,12.5,0
734080,134080,10,Bike,17.7,0
734081,134081,3,Bike,27.5,1
734082,134082,5,Cycle,27.3,1
734083,134083,3,Ev,20.4,0
734084,134084,24,Bike,13.7,0
734085,134085,13,Bike,11.8,0
734086,134086,11,Bike,25.1,1
734087,134087,19,Bike,8.6,0
734088,134088,9,Bike,19.3,0
734089,134089,29,Bike,8.2,0
734090,134090,15,Bike,14.1,0
734091,134091,12,Bike,33.2,1
734092,134092,27,Cycle,17.2,0
734093,134093,29,Bike,18.1,0
734094,134094,4,Bike,19.9,0
734095,134095,17,Bike,20.3,0
734096,134096,16,Bike,15.4,0
734097,134097,17,Ev,24.5,0
734098,134098,5,Bike,9.5,0
734099,134099,7,Ev,18.7,0
734100,134100,17,Bike,19.3,0
734101,134101,2,Bike,9.8,0
734102,134102,8,Ev,23.1,0
734103,134103,22,Ev,17.4,0
734104,134104,22,Bike,19.6,0
734105,134105,23,Bike,8.1,0
734106,134106,8,Bike,10.8,0
734107,134107,12,Bike,23,0
734108,134108,2,Bike,19,0
734109,134109,18,Bike,13.9,0
734110,134110,9,Bike,29.1,1
734111,134111,24,Bike,10,0
734112,134112,9,Bike,20,0
734113,134113,26,Bike,16.8,0
734114,134114,6,Bike,22.2,0
734115,134115,7,Bike,17.5,0
734116,134116,13,Bike,12.8,0
734117,134117,10,Ev,24.4,0
734118,134118,24,Bike,21.6,0
734119,134119,24,Ev,26.9,1
734120,134120,7,Ev,7.8,0
734121,134121,18,Bike,18.1,0
734122,134122,10,Bike,20.2,0
734123,134123,14,Bike,23.1,0
734124,134124,6,Bike,8.3,0
734125,134125,26,Cycle,24.6,0
734126,134126,2,Bike,10.5,0
734127,134127,5,Bike,7.5,0
734128,134128,7,Bike,28.4,1
734129,134129,27,Cycle,29.9,1
734130,134130,27,Bike,23.9,0
734131,134131,18,Bike,34.1,1
734132,134132,22,Bike,8.1,0
734133,134133,4,Ev,19.7,0
734134,134134,12,Bike,25.3,1
734135,134135,16,Bike,18.3,0
734136,134136,14,Bike,17.3,0
734137,134137,21,Bike,13.2,0
734138,134138,14,Bike,15.6,0
734139,134139,5,Bike,24,0
734140,134140,8,Bike,14.6,0
734141,134141,8,Bike,11.6,0
734142,134142,14,Ev,28.2,1
734143,134143,26,Bike,14.4,0
734144,134144,29,Bike,18.6,0
734145,134145,24,Ev,23.3,0
734146,134146,11,Ev,17.6,0
734147,134147,27,Ev,16.3,0
734148,134148,26,Bike,17.4,0
734149,134149,24,Bike,9.2,0
734150,134150,12,Bike,9.3,0
734151,134151,22,Bike,25.1,1
734152,134152,26,Bike,13,0
734153,134153,13,Bike,20.9,0
734154,134154,21,Ev,15,0
734155,134155,8,Bike,23.9,0
734156,134156,25,Bike,19.5,0
734157,134157,20,Bike,15.9,0
734158,134158,8,Ev,10,0
734159,134159,2,Cycle,8.3,0
734160,134160,2,Bike,21.7,0
734161,134161,8,Bike,25.8,1
734162,134162,12,Bike,20.3,0
734163,134163,1,Ev,9.6,0
734164,134164,10,Bike,13.2,0
734165,134165,21,Ev,23.1,0
734166,134166,3,Bike,24.5,0
734167,134167,13,Ev,12.9,0
734168,134168,29,Bike,34,1
734169,134169,6,Ev,14.5,0
734170,134170,7,Bike,25.3,1
734171,134171,10,Bike,14.6,0
734172,134172,27,Ev,16.2,0
734173,134173,19,Ev,33.1,1
734174,134174,23,Bike,12.9,0
734175,134175,16,Bike,22.6,0
734176,134176,27,Bike,11.8,0
734177,134177,8,Ev,7.2,0
734178,134178,16,Bike,10.1,0
734179,134179,12,Bike,11.4,0
734180,134180,20,Bike,12.6,0
734181,134181,19,Bike,21.7,0
734182,134182,2,Bike,19.7,0
734183,134183,6,Bike,14.6,0
734184,134184,14,Ev,18.4,0
734185,134185,23,Bike,8.2,0
734186,134186,12,Bike,17.1,0
734187,134187,27,Bike,25.6,1
734188,134188,17,Bike,13.6,0
734189,134189,30,Bike,22,0
734190,134190,7,Bike,13.1,0
734191,134191,2,Bike,16.9,0
734192,134192,29,Ev,23.2,0
734193,134193,30,Cycle,28.5,1
734194,134194,9,Bike,39.4,1
734195,134195,15,Cycle,24.6,0
734196,134196,13,Bike,27.9,1
734197,134197,3,Bike,11.8,0
734198,134198,19,Cycle,25.6,1
734199,134199,29,Bike,20.5,0
734200,134200,22,Ev,22.7,0
734201,134201,19,Bike,24.8,0
734202,134202,8,Bike,24.1,0
734203,134203,9,Bike,18.1,0
734204,134204,4,Ev,19,0
734205,134205,25,Bike,7.5,0
734206,134206,15,Bike,17.6,0
734207,134207,22,Ev,18.4,0
734208,134208,26,Bike,12.3,0
734209,134209,23,Bike,16.6,0
734210,134210,19,Bike,17.3,0
734211,134211,10,Bike,19.4,0
734212,134212,30,Bike,10.4,0
734213,134213,20,Bike,20.4,0
734214,134214,11,Bike,13,0
734215,134215,6,Bike,23.3,0
734216,134216,22,Bike,22,0
734217,134217,3,Bike,16.2,0
734218,134218,2,Bike,19.3,0
734219,134219,25,Bike,21.8,0
734220,134220,7,Bike,16.4,0
734221,134221,26,Bike,21.6,0
734222,134222,19,Bike,26.5,1
734223,134223,17,Ev,7.1,0
734224,134224,17,Bike,13.4,0
734225,134225,21,Bike,16.2,0
734226,134226,16,Bike,10.6,0
734227,134227,23,Bike,14.7,0
734228,134228,1,Bike,18.3,0
734229,134229,11,Ev,21,0
734230,134230,19,Ev,16,0
734231,134231,8,Bike,9.1,0
734232,134232,11,Bike,13.3,0
734233,134233,17,Cycle,19.6,0
734234,134234,5,Bike,8.2,0
734235,134235,27,Bike,13.6,0
734236,134236,10,Cycle,15.1,0
734237,134237,30,Bike,20,0
734238,134238,26,Bike,17.6,0
734239,134239,5,Cycle,22.8,0
734240,134240,21,Bike,21.8,0
734241,134241,5,Ev,9.7,0
734242,134242,13,Bike,24.5,0
734243,134243,12,Bike,19.3,0
734244,134244,7,Bike,17.7,0
734245,134245,2,Bike,17.9,0
734246,134246,11,Bike,23.8,0
734247,134247,16,Bike,15.9,0
734248,134248,17,Bike,16,0
734249,134249,16,Bike,14.7,0
734250,134250,19,Bike,20,0
734251,134251,18,Bike,25.5,1
734252,134252,8,Bike,18,0
734253,134253,29,Ev,20.2,0
734254,134254,11,Bike,16.8,0
734255,134255,6,Bike,19.8,0
734256,134256,23,Bike,23.5,0
734257,134257,6,Bike,28.1,1
734258,134258,4,Bike,11.3,0
734259,134259,26,Bike,15,0
734260,134260,7,Bike,33.2,1
734261,134261,20,Bike,33.7,1
734262,134262,15,Bike,7.5,0
734263,134263,2,Bike,19.7,0
734264,134264,22,Bike,20.4,0
734265,134265,12,Bike,15.7,0
734266,134266,9,Bike,25.5,1
734267,134267,27,Bike,20.4,0
734268,134268,9,Bike,20.4,0
734269,134269,8,Bike,13.4,0
734270,134270,13,Bike,23.2,0
734271,134271,16,Ev,17.6,0
734272,134272,1,Bike,23.5,0
734273,134273,2,Bike,8.4,0
734274,134274,26,Bike,28.7,1
734275,134275,13,Bike,13.8,0
734276,134276,30,Bike,16.5,0
734277,134277,26,Bike,15.2,0
734278,134278,28,Bike,15.3,0
734279,134279,10,Bike,15,0
734280,134280,10,Bike,25.6,1
734281,134281,15,Ev,14.6,0
734282,134282,2,Ev,7.8,0
734283,134283,6,Bike,25.7,1
734284,134284,13,Bike,28.3,1
734285,134285,11,Bike,17.5,0
734286,134286,5,Ev,21.3,0
734287,134287,2,Bike,12.7,0
734288,134288,3,Bike,24.4,0
734289,134289,24,Bike,14.4,0
734290,134290,25,Ev,27.3,1
734291,134291,22,Cycle,23.1,0
734292,134292,22,Bike,10.3,0
734293,134293,13,Bike,18,0
734294,134294,30,Bike,13.7,0
734295,134295,28,Bike,18.5,0
734296,134296,29,Bike,14.7,0
734297,134297,25,Ev,10.8,0
734298,134298,16,Ev,10.1,0
734299,134299,2,Bike,10.6,0
734300,134300,2,Ev,13.6,0
734301,134301,13,Bike,21.3,0
734302,134302,21,Bike,16.5,0
734303,134303,2,Bike,9,0
734304,134304,20,Bike,19.9,0
734305,134305,26,Ev,25.3,1
734306,134306,30,Bike,14.1,0
734307,134307,7,Ev,27.7,1
734308,134308,28,Bike,29.8,1
734309,134309,17,Ev,17.2,0
734310,134310,3,Ev,20,0
734311,134311,2,Bike,11.7,0
734312,134312,15,Bike,28.3,1
734313,134313,10,Bike,24.9,0
734314,134314,11,Bike,21.4,0
734315,134315,20,Bike,13.5,0
734316,134316,27,Bike,21.1,0
734317,134317,13,Bike,21.2,0
734318,134318,9,Bike,21.1,0
734319,134319,23,Bike,14.6,0
734320,134320,2,Ev,12.7,0
734321,134321,9,Bike,16.3,0
734322,134322,21,Ev,22,0
734323,134323,17,Bike,12.7,0
734324,134324,15,Bike,22,0
734325,134325,2,Ev,21.1,0
734326,134326,28,Bike,13.2,0
734327,134327,25,Bike,23,0
734328,134328,29,Ev,14,0
734329,134329,15,Bike,12.6,0
734330,134330,22,Ev,7.7,0
734331,134331,4,Bike,21.1,0
734332,134332,21,Bike,23.5,0
734333,134333,16,Cycle,20.2,0
734334,134334,24,Ev,17.3,0
734335,134335,28,Bike,19.8,0
734336,134336,20,Bike,19.3,0
734337,134337,28,Bike,14.3,0
734338,134338,29,Bike,30.1,1
734339,134339,23,Bike,29.1,1
734340,134340,30,Bike,24.7,0
734341,134341,18,Bike,9.1,0
734342,134342,19,Bike,26,1
734343,134343,8,Bike,9.2,0
734344,134344,19,Bike,17.4,0
734345,134345,9,Bike,19.3,0
734346,134346,4,Bike,24,0
734347,134347,12,Bike,29.4,1
734348,134348,30,Bike,20.3,0
734349,134349,28,Bike,20.4,0
734350,134350,26,Ev,21.7,0
734351,134351,17,Bike,25.3,1
734352,134352,5,Bike,28.2,1
734353,134353,22,Ev,18,0
734354,134354,15,Bike,27.4,1
734355,134355,4,Bike,27.9,1
734356,134356,6,Bike,22.7,0
734357,134357,16,Bike,13,0
734358,134358,22,Bike,15.3,0
734359,134359,18,Bike,15.1,0
734360,134360,24,Bike,10.9,0
734361,134361,3,Bike,19.5,0
734362,134362,12,Ev,21.8,0
734363,134363,10,Bike,16.4,0
734364,134364,27,Ev,16.8,0
734365,134365,3,Bike,15.1,0
734366,134366,16,Bike,24.1,0
734367,134367,1,Ev,18.7,0
734368,134368,20,Bike,21.8,0
734369,134369,24,Bike,21.9,0
734370,134370,7,Bike,15.8,0
734371,134371,19,Ev,25.1,1
734372,134372,27,Bike,20.2,0
734373,134373,18,Bike,20.6,0
734374,134374,10,Bike,11.1,0
734375,134375,15,Bike,30.1,1
734376,134376,6,Bike,23.6,0
734377,134377,14,Bike,17.7,0
734378,134378,11,Ev,15.4,0
734379,134379,26,Bike,26.2,1
734380,134380,6,Bike,29.1,1
734381,134381,15,Bike,20.8,0
734382,134382,28,Bike,16.1,0
734383,134383,4,Bike,14.5,0
734384,134384,23,Bike,7.5,0
734385,134385,17,Cycle,23.9,0
734386,134386,30,Bike,22.7,0
734387,134387,24,Bike,15.9,0
734388,134388,2,Bike,8.3,0
